survey_week,beach_section_initials,beach,species,species_type,total
2018-06-04,SHN,NORTH,SNPL,Shorebird,3
2018-06-04,SHS,NORTH,CAGU,Gull,36
2018-06-04,SHS,NORTH,SAND,Shorebird,10
2018-06-04,SHS,NORTH,SNPL,Shorebird,9
2018-06-04,SHS,NORTH,WEGU,Gull,2
2018-06-04,SNO,SOUTH,CAGU,Gull,26
2018-06-04,SNO,SOUTH,SNPL,Shorebird,61
2018-06-04,SNO,SOUTH,WEGU,Gull,4
2018-06-04,SSO,SOUTH,CAGU,Gull,17
2018-06-04,SSO,SOUTH,SNPL,Shorebird,49
2018-06-04,WAL,SOUTH,BBPL,Shorebird,9
2018-06-04,WAL,SOUTH,CAGU,Gull,45
2018-06-04,WAL,SOUTH,CATE,Tern,2
2018-06-04,WAL,SOUTH,KILL,Shorebird,1
2018-06-04,WAL,SOUTH,SNPL,Shorebird,73
2017-06-05,MIN,NORTH,CAGU,Gull,31
2017-06-05,MIN,NORTH,HEEG,Gull,10
2017-06-05,MIN,NORTH,SNPL,Shorebird,4
2017-06-05,MIN,NORTH,WEGU,Gull,1
2017-06-05,PCO,PURISIMA,SNPL,Shorebird,1
2017-06-05,PNO,PURISIMA,SNPL,Shorebird,10
2017-06-05,SAN,NORTH,BBPL,Shorebird,2
2017-06-05,SAN,NORTH,CAGU,Gull,18
2017-06-05,SAN,NORTH,SNPL,Shorebird,45
2017-06-05,SAN,NORTH,WEGU,Gull,6
2017-06-05,SHN,NORTH,CAGU,Gull,19
2017-06-05,SHN,NORTH,HEEG,Gull,2
2017-06-05,SHN,NORTH,SNPL,Shorebird,3
2017-06-05,SHN,NORTH,WEGU,Gull,1
2017-06-05,SHS,NORTH,CAGU,Gull,13
2017-06-05,SHS,NORTH,SNPL,Shorebird,16
2017-06-05,SNO,SOUTH,BBPL,Shorebird,2
2017-06-05,SNO,SOUTH,CAGU,Gull,5
2017-06-05,SNO,SOUTH,LBCU,Shorebird,2
2017-06-05,SNO,SOUTH,SNPL,Shorebird,59
2017-06-05,SNO,SOUTH,WEGU,Gull,28
2017-06-05,SNO,SOUTH,WHIM,Shorebird,1
2017-06-05,SSO,SOUTH,CAGU,Gull,12
2017-06-05,SSO,SOUTH,SNPL,Shorebird,39
2017-06-05,WAL,SOUTH,CAGU,Gull,78
2017-06-05,WAL,SOUTH,CATE,Tern,1
2017-06-05,WAL,SOUTH,DOWI,Shorebird,1
2017-06-05,WAL,SOUTH,KILL,Shorebird,8
2017-06-05,WAL,SOUTH,LBCU,Shorebird,2
2017-06-05,WAL,SOUTH,SAND,Shorebird,1
2017-06-05,WAL,SOUTH,SEPL,Shorebird,6
2017-06-05,WAL,SOUTH,SNPL,Shorebird,78
2017-06-05,WAL,SOUTH,WEGU,Gull,24
2017-06-05,WAL,SOUTH,WESA,Shorebird,1
2011-06-06,MIN,NORTH,gull,Gull,92
2011-06-06,MIN,NORTH,SNPL,Shorebird,7
2011-06-06,MIN,NORTH,WHIM,Shorebird,10
2011-06-06,SAN,NORTH,gull,Gull,19
2011-06-06,SAN,NORTH,SNPL,Shorebird,69
2011-06-06,SHN,NORTH,gull,Gull,267
2011-06-06,SHN,NORTH,NOHA,Raptor,1
2011-06-06,SHN,NORTH,SNPL,Shorebird,21
2011-06-06,SHN,NORTH,WHIM,Shorebird,92
2011-06-06,SHS,NORTH,gull,Gull,119
2011-06-06,SHS,NORTH,SNPL,Shorebird,11
2011-06-06,SNO,SOUTH,SNPL,Shorebird,45
2011-06-06,SSO,SOUTH,SNPL,Shorebird,40
2011-06-06,WAL,SOUTH,SNPL,Shorebird,38
2015-06-08,PCO,PURISIMA,SNPL,Shorebird,1
2015-06-08,PNO,PURISIMA,BBPL,Shorebird,3
2015-06-08,PNO,PURISIMA,CAGU,Gull,9
2015-06-08,PNO,PURISIMA,SNPL,Shorebird,6
2015-06-08,PNO,PURISIMA,WEGU,Gull,1
2015-06-08,SAN,NORTH,CAGU,Gull,56
2015-06-08,SAN,NORTH,HERG,Gull,1
2015-06-08,SAN,NORTH,SNPL,Shorebird,69
2015-06-08,SAN,NORTH,WEGU,Gull,5
2015-06-08,SHN,NORTH,SNPL,Shorebird,4
2015-06-08,SHS,NORTH,CAGU,Gull,17
2015-06-08,SHS,NORTH,HEEG,Gull,3
2015-06-08,SHS,NORTH,SNPL,Shorebird,10
2015-06-08,SHS,NORTH,WEGU,Gull,4
2015-06-08,SNO,SOUTH,BBPL,Shorebird,7
2015-06-08,SNO,SOUTH,KILL,Shorebird,1
2015-06-08,SNO,SOUTH,SAND,Shorebird,1
2015-06-08,SNO,SOUTH,SNPL,Shorebird,75
2015-06-08,SSO,SOUTH,CAGU,Gull,8
2015-06-08,SSO,SOUTH,SNPL,Shorebird,61
2015-06-08,SSO,SOUTH,WEGU,Gull,1
2015-06-08,WAL,SOUTH,BBPL,Shorebird,28
2015-06-08,WAL,SOUTH,CAGU,Gull,63
2015-06-08,WAL,SOUTH,CATE,Tern,7
2015-06-08,WAL,SOUTH,RTHA,Raptor,1
2015-06-08,WAL,SOUTH,SAND,Shorebird,10
2015-06-08,WAL,SOUTH,SNPL,Shorebird,73
2015-06-08,WAL,SOUTH,WEGU,Gull,14
2015-06-08,WAL,SOUTH,WHIM,Shorebird,8
2014-06-09,MIN,NORTH,CAGU,Gull,88
2014-06-09,MIN,NORTH,HEEG,Gull,130
2014-06-09,MIN,NORTH,SNPL,Shorebird,1
2014-06-09,MIN,NORTH,WEGU,Gull,10
2014-06-09,PNO,PURISIMA,CAGU,Gull,10
2014-06-09,PNO,PURISIMA,SNPL,Shorebird,9
2014-06-09,SAN,NORTH,CAGU,Gull,38
2014-06-09,SAN,NORTH,HEEG,Gull,1
2014-06-09,SAN,NORTH,SNPL,Shorebird,54
2014-06-09,SAN,NORTH,WEGU,Gull,21
2014-06-09,SHN,NORTH,CAGU,Gull,11
2014-06-09,SHN,NORTH,HEEG,Gull,15
2014-06-09,SHN,NORTH,SNPL,Shorebird,4
2014-06-09,SHS,NORTH,BBPL,Shorebird,1
2014-06-09,SHS,NORTH,CAGU,Gull,38
2014-06-09,SHS,NORTH,HEEG,Gull,20
2014-06-09,SHS,NORTH,SNPL,Shorebird,11
2014-06-09,SHS,NORTH,WEGU,Gull,5
2014-06-09,SNO,SOUTH,CAGU,Gull,6
2014-06-09,SNO,SOUTH,KILL,Shorebird,3
2014-06-09,SNO,SOUTH,SEPL,Shorebird,13
2014-06-09,SNO,SOUTH,SNPL,Shorebird,86
2014-06-09,SNO,SOUTH,WEGU,Gull,1
2014-06-09,SSO,SOUTH,CAGU,Gull,8
2014-06-09,SSO,SOUTH,SNPL,Shorebird,13
2014-06-09,WAL,SOUTH,BBPL,Shorebird,2
2014-06-09,WAL,SOUTH,BNST,Shorebird,1
2014-06-09,WAL,SOUTH,CAGU,Gull,53
2014-06-09,WAL,SOUTH,HEEG,Gull,50
2014-06-09,WAL,SOUTH,SNPL,Shorebird,32
2013-07-01,PNO,PURISIMA,BBPL,Shorebird,1
2013-07-01,PNO,PURISIMA,SNPL,Shorebird,7
2013-07-01,SAN,NORTH,SNPL,Shorebird,104
2013-07-01,SAN,NORTH,WESA,Shorebird,4
2013-07-01,SHN,NORTH,SNPL,Shorebird,7
2013-07-01,SHS,NORTH,SNPL,Shorebird,10
2013-07-01,SHS,NORTH,WHIM,Shorebird,1
2013-07-01,SSO,SOUTH,SNPL,Shorebird,25
2017-07-10,SNO,SOUTH,BBPL,Shorebird,2
2017-07-10,SNO,SOUTH,CAGU,Gull,3
2017-07-10,SNO,SOUTH,KILL,Shorebird,1
2017-07-10,SNO,SOUTH,MAGO,Shorebird,3
2017-07-10,SNO,SOUTH,peeps,Shorebird,23
2017-07-10,SNO,SOUTH,SNPL,Shorebird,89
2017-07-10,SNO,SOUTH,WESA,Shorebird,4
2017-07-10,SSO,SOUTH,CAGU,Gull,6
2017-07-10,SSO,SOUTH,SEPL,Shorebird,6
2017-07-10,SSO,SOUTH,SNPL,Shorebird,42
2017-07-10,SSO,SOUTH,WEGU,Gull,1
2017-07-10,SSO,SOUTH,WESA,Shorebird,10
2017-07-10,WAL,SOUTH,BBPL,Shorebird,1
2017-07-10,WAL,SOUTH,CAGU,Gull,5
2017-07-10,WAL,SOUTH,CATE,Tern,3
2017-07-10,WAL,SOUTH,HEEG,Gull,15
2017-07-10,WAL,SOUTH,LBCU,Shorebird,1
2017-07-10,WAL,SOUTH,SAND,Shorebird,25
2017-07-10,WAL,SOUTH,SEPL,Shorebird,1
2017-07-10,WAL,SOUTH,SNPL,Shorebird,58
2017-07-10,WAL,SOUTH,WEGU,Gull,31
2017-07-10,WAL,SOUTH,WESA,Shorebird,6
2017-07-10,WAL,SOUTH,WILL,Shorebird,1
2011-07-11,PNO,PURISIMA,gull,Gull,90
2011-07-11,PNO,PURISIMA,SNPL,Shorebird,1
2011-07-11,SAN,NORTH,gull,Gull,500
2011-07-11,SAN,NORTH,OSPR,Raptor,1
2011-07-11,SAN,NORTH,SNPL,Shorebird,119
2011-07-11,SNO,SOUTH,SNPL,Shorebird,51
2011-07-11,SSO,SOUTH,HEEG,Gull,84
2011-07-11,SSO,SOUTH,SNPL,Shorebird,14
2016-07-11,SNO,SOUTH,CAGU,Gull,12
2016-07-11,SNO,SOUTH,HEEG,Gull,100
2016-07-11,SNO,SOUTH,SEPL,Shorebird,3
2016-07-11,SNO,SOUTH,SNPL,Shorebird,62
2016-07-11,SNO,SOUTH,WEGU,Gull,2
2016-07-11,SNO,SOUTH,WESA,Shorebird,13
2016-07-11,SSO,SOUTH,CAGU,Gull,1
2016-07-11,SSO,SOUTH,SNPL,Shorebird,64
2016-07-11,SSO,SOUTH,WESA,Shorebird,7
2016-07-11,WAL,SOUTH,BBPL,Shorebird,3
2016-07-11,WAL,SOUTH,CAGU,Gull,2
2016-07-11,WAL,SOUTH,DOWI,Shorebird,7
2016-07-11,WAL,SOUTH,HEEG,Gull,6
2016-07-11,WAL,SOUTH,KILL,Shorebird,1
2016-07-11,WAL,SOUTH,MAGO,Shorebird,3
2016-07-11,WAL,SOUTH,SAND,Shorebird,215
2016-07-11,WAL,SOUTH,SEPL,Shorebird,8
2016-07-11,WAL,SOUTH,SNPL,Shorebird,68
2016-07-11,WAL,SOUTH,WEGU,Gull,50
2016-07-11,WAL,SOUTH,WESA,Shorebird,1
2015-07-13,SNO,SOUTH,CAGU,Gull,3
2015-07-13,SNO,SOUTH,SAND,Shorebird,10
2015-07-13,SNO,SOUTH,SNPL,Shorebird,80
2015-07-13,SNO,SOUTH,WEGU,Gull,13
2015-07-13,SSO,SOUTH,SEPL,Shorebird,1
2015-07-13,SSO,SOUTH,SNPL,Shorebird,80
2015-07-13,WAL,SOUTH,BBPL,Shorebird,30
2015-07-13,WAL,SOUTH,CATE,Tern,3
2015-07-13,WAL,SOUTH,HEEG,Gull,100
2015-07-13,WAL,SOUTH,LETE,Tern,10
2015-07-13,WAL,SOUTH,SAND,Shorebird,50
2015-07-13,WAL,SOUTH,SEPL,Shorebird,2
2015-07-13,WAL,SOUTH,SNPL,Shorebird,165
2015-07-13,WAL,SOUTH,WEGU,Gull,30
2015-07-13,WAL,SOUTH,WILL,Shorebird,1
2014-07-14,PNO,PURISIMA,CAGU,Gull,1
2014-07-14,PNO,PURISIMA,SAND,Shorebird,1
2014-07-14,PNO,PURISIMA,SNPL,Shorebird,20
2014-07-14,SAN,NORTH,BBPL,Shorebird,1
2014-07-14,SAN,NORTH,CAGU,Gull,50
2014-07-14,SAN,NORTH,GHOW,Raptor,1
2014-07-14,SAN,NORTH,KILL,Shorebird,1
2014-07-14,SAN,NORTH,SNPL,Shorebird,39
2014-07-14,SAN,NORTH,WEGU,Gull,153
2014-07-14,SAN,NORTH,WHIM,Shorebird,1
2014-07-14,SNO,SOUTH,SNPL,Shorebird,20
2014-07-14,WAL,SOUTH,NOHA,Raptor,1
2014-07-14,WAL,SOUTH,SNPL,Shorebird,38
2013-07-15,MIN,NORTH,CAGU,Gull,1
2013-07-15,MIN,NORTH,LBCU,Shorebird,1
2013-07-15,MIN,NORTH,WEGU,Gull,1
2013-07-15,PNO,PURISIMA,BBPL,Shorebird,1
2013-07-15,PNO,PURISIMA,HEEG,Gull,1
2013-07-15,PNO,PURISIMA,SAND,Shorebird,15
2013-07-15,PNO,PURISIMA,SNPL,Shorebird,8
2013-07-15,PNO,PURISIMA,WEGU,Gull,25
2013-07-15,PNO,PURISIMA,WESA,Shorebird,3
2013-07-15,SAN,NORTH,CAGU,Gull,2
2013-07-15,SAN,NORTH,DOWI,Shorebird,1
2013-07-15,SAN,NORTH,HEEG,Gull,1
2013-07-15,SAN,NORTH,LBCU,Shorebird,1
2013-07-15,SAN,NORTH,MAGO,Shorebird,1
2013-07-15,SAN,NORTH,RUTU,Shorebird,1
2013-07-15,SAN,NORTH,SAND,Shorebird,1
2013-07-15,SAN,NORTH,SEPL,Shorebird,1
2013-07-15,SAN,NORTH,SNPL,Shorebird,88
2013-07-15,SAN,NORTH,WEGU,Gull,1
2013-07-15,SAN,NORTH,WESA,Shorebird,3
2013-07-15,SAN,NORTH,WHIM,Shorebird,2
2013-07-15,SHN,NORTH,CAGU,Gull,2
2013-07-15,SHN,NORTH,HEEG,Gull,1
2013-07-15,SHN,NORTH,SNPL,Shorebird,8
2013-07-15,SHS,NORTH,CAGU,Gull,1
2013-07-15,SHS,NORTH,SNPL,Shorebird,4
2013-07-15,SNO,SOUTH,SNPL,Shorebird,73
2013-07-15,SNO,SOUTH,WESA,Shorebird,2
2013-07-15,SSO,SOUTH,SNPL,Shorebird,37
2013-07-15,WAL,SOUTH,KILL,Shorebird,1
2013-07-15,WAL,SOUTH,SAND,Shorebird,21
2013-07-15,WAL,SOUTH,SEPL,Shorebird,2
2013-07-15,WAL,SOUTH,SNPL,Shorebird,23
2013-07-15,WAL,SOUTH,WESA,Shorebird,1
2012-07-16,MIN,NORTH,gull,Gull,231
2012-07-16,MIN,NORTH,WHIM,Shorebird,12
2012-07-16,PNO,PURISIMA,BBPL,Shorebird,2
2012-07-16,PNO,PURISIMA,gull,Gull,2
2012-07-16,PNO,PURISIMA,HEEG,Gull,24
2012-07-16,PNO,PURISIMA,peeps,Shorebird,130
2012-07-16,PNO,PURISIMA,RTHA,Raptor,1
2012-07-16,PNO,PURISIMA,SNPL,Shorebird,4
2012-07-16,PNO,PURISIMA,WEGU,Gull,6
2012-07-16,SAN,NORTH,CAGU,Gull,1
2012-07-16,SAN,NORTH,gull,Gull,56
2012-07-16,SAN,NORTH,peeps,Shorebird,100
2012-07-16,SAN,NORTH,SAND,Shorebird,8
2012-07-16,SAN,NORTH,SNPL,Shorebird,74
2012-07-16,SAN,NORTH,WESA,Shorebird,6
2012-07-16,SHN,NORTH,gull,Gull,118
2012-07-16,SHN,NORTH,SNPL,Shorebird,15
2012-07-16,SHN,NORTH,WESA,Shorebird,6
2012-07-16,SHN,NORTH,WHIM,Shorebird,1
2012-07-16,SHS,NORTH,BBPL,Shorebird,2
2012-07-16,SHS,NORTH,gull,Gull,26
2012-07-16,SHS,NORTH,SNPL,Shorebird,5
2012-07-16,SHS,NORTH,WESA,Shorebird,12
2012-07-16,SNO,SOUTH,gull,Gull,2
2012-07-16,SNO,SOUTH,HEEG,Gull,14
2012-07-16,SNO,SOUTH,peeps,Shorebird,30
2012-07-16,SNO,SOUTH,SAND,Shorebird,5
2012-07-16,SNO,SOUTH,SNPL,Shorebird,78
2012-07-16,SNO,SOUTH,WHIM,Shorebird,10
2012-07-16,SSO,SOUTH,HEEG,Gull,2
2012-07-16,SSO,SOUTH,LBCU,Shorebird,3
2012-07-16,SSO,SOUTH,SNPL,Shorebird,44
2012-07-16,SSO,SOUTH,WHIM,Shorebird,22
2012-07-16,WAL,SOUTH,AMKE,Raptor,1
2012-07-16,WAL,SOUTH,BBPL,Shorebird,19
2012-07-16,WAL,SOUTH,CAGU,Gull,50
2012-07-16,WAL,SOUTH,HEEG,Gull,63
2012-07-16,WAL,SOUTH,LBCU,Shorebird,2
2012-07-16,WAL,SOUTH,peeps,Shorebird,40
2012-07-16,WAL,SOUTH,SAND,Shorebird,80
2012-07-16,WAL,SOUTH,SEPL,Shorebird,15
2012-07-16,WAL,SOUTH,SNPL,Shorebird,47
2012-07-16,WAL,SOUTH,WEGU,Gull,30
2012-07-16,WAL,SOUTH,WESA,Shorebird,81
2012-07-16,WAL,SOUTH,WHIM,Shorebird,6
2018-07-16,MIN,NORTH,CAGU,Gull,2
2018-07-16,MIN,NORTH,MAGO,Shorebird,2
2018-07-16,MIN,NORTH,WEGU,Gull,2
2018-07-16,MIN,NORTH,WHIM,Shorebird,46
2018-07-16,PCO,PURISIMA,SNPL,Shorebird,2
2018-07-16,PNO,PURISIMA,SNPL,Shorebird,4
2018-07-16,SAN,NORTH,BLTU,Shorebird,3
2018-07-16,SAN,NORTH,CAGU,Gull,2
2018-07-16,SAN,NORTH,HEEG,Gull,120
2018-07-16,SAN,NORTH,SAND,Shorebird,4
2018-07-16,SAN,NORTH,SNPL,Shorebird,53
2018-07-16,SAN,NORTH,WEGU,Gull,70
2018-07-16,SAN,NORTH,WESA,Shorebird,16
2018-07-16,SHN,NORTH,SNPL,Shorebird,11
2018-07-16,SHN,NORTH,WHIM,Shorebird,1
2018-07-16,SHS,NORTH,SAND,Shorebird,1
2018-07-16,SHS,NORTH,SNPL,Shorebird,10
2017-07-17,PNO,PURISIMA,SNPL,Shorebird,2
2017-07-17,SAN,NORTH,CAGU,Gull,3
2017-07-17,SAN,NORTH,SNPL,Shorebird,77
2017-07-17,SAN,NORTH,WESA,Shorebird,1
2017-07-17,SAN,NORTH,WHIM,Shorebird,3
2017-07-17,SHN,NORTH,DOWI,Shorebird,1
2017-07-17,SHN,NORTH,SEPL,Shorebird,1
2017-07-17,SHN,NORTH,SNPL,Shorebird,6
2017-07-17,SHN,NORTH,WHIM,Shorebird,1
2017-07-17,SHS,NORTH,SAND,Shorebird,20
2017-07-17,SHS,NORTH,SEPL,Shorebird,2
2017-07-17,SHS,NORTH,SNPL,Shorebird,10
2011-07-18,MIN,NORTH,gull,Gull,94
2011-07-18,MIN,NORTH,HEEG,Gull,376
2011-07-18,MIN,NORTH,SNPL,Shorebird,3
2011-07-18,MIN,NORTH,WHIM,Shorebird,1
2011-07-18,MIN,NORTH,WILL,Shorebird,1
2011-07-18,SAN,NORTH,CAGU,Gull,1
2011-07-18,SAN,NORTH,gull,Gull,236
2011-07-18,SAN,NORTH,SNPL,Shorebird,122
2011-07-18,SHN,NORTH,gull,Gull,74
2011-07-18,SHN,NORTH,HEEG,Gull,298
2011-07-18,SHN,NORTH,NOHA,Raptor,1
2011-07-18,SHN,NORTH,OSPR,Raptor,1
2011-07-18,SHN,NORTH,PEFA,Raptor,1
2011-07-18,SHN,NORTH,RTHA,Raptor,3
2011-07-18,SHN,NORTH,SNPL,Shorebird,6
2011-07-18,SHS,NORTH,gull,Gull,55
2011-07-18,SHS,NORTH,HEEG,Gull,220
2011-07-18,SHS,NORTH,SNPL,Shorebird,9
2011-07-18,SNO,SOUTH,HEEG,Gull,80
2011-07-18,SNO,SOUTH,SNPL,Shorebird,80
2011-07-18,SNO,SOUTH,WEGU,Gull,20
2011-07-18,SSO,SOUTH,HEEG,Gull,32
2011-07-18,SSO,SOUTH,SNPL,Shorebird,21
2011-07-18,WAL,SOUTH,CAGU,Gull,5
2011-07-18,WAL,SOUTH,SNPL,Shorebird,32
2016-07-18,MIN,NORTH,SNPL,Shorebird,1
2016-07-18,MIN,NORTH,WESA,Shorebird,1
2016-07-18,PNO,PURISIMA,BBPL,Shorebird,6
2016-07-18,PNO,PURISIMA,CAGU,Gull,1
2016-07-18,PNO,PURISIMA,SAND,Shorebird,10
2016-07-18,PNO,PURISIMA,SEPL,Shorebird,2
2016-07-18,PNO,PURISIMA,SNPL,Shorebird,10
2016-07-18,SAN,NORTH,CAGU,Gull,2
2016-07-18,SAN,NORTH,SAND,Shorebird,1
2016-07-18,SAN,NORTH,SNPL,Shorebird,64
2016-07-18,SHN,NORTH,SNPL,Shorebird,13
2016-07-18,SHS,NORTH,SNPL,Shorebird,8
2012-07-02,MIN,NORTH,CAGU,Gull,5
2012-07-02,MIN,NORTH,HEEG,Gull,102
2012-07-02,MIN,NORTH,PEFA,Raptor,1
2012-07-02,MIN,NORTH,SNPL,Shorebird,3
2012-07-02,MIN,NORTH,WEGU,Gull,2
2012-07-02,PCO,PURISIMA,gull,Gull,4
2012-07-02,PNO,PURISIMA,CAGU,Gull,6
2012-07-02,PNO,PURISIMA,HEEG,Gull,41
2012-07-02,PNO,PURISIMA,SNPL,Shorebird,3
2012-07-02,PNO,PURISIMA,WEGU,Gull,3
2012-07-02,SAN,NORTH,CAGU,Gull,5
2012-07-02,SAN,NORTH,HEEG,Gull,414
2012-07-02,SAN,NORTH,SNPL,Shorebird,70
2012-07-02,SAN,NORTH,WEGU,Gull,18
2012-07-02,SAN,NORTH,WESA,Shorebird,7
2012-07-02,SAN,NORTH,WHIM,Shorebird,1
2012-07-02,SHN,NORTH,CAGU,Gull,36
2012-07-02,SHN,NORTH,HEEG,Gull,195
2012-07-02,SHN,NORTH,LBCU,Shorebird,5
2012-07-02,SHN,NORTH,SNPL,Shorebird,10
2012-07-02,SHN,NORTH,WEGU,Gull,6
2012-07-02,SHS,NORTH,CAGU,Gull,17
2012-07-02,SHS,NORTH,HEEG,Gull,359
2012-07-02,SHS,NORTH,NOHA,Raptor,1
2012-07-02,SHS,NORTH,SNPL,Shorebird,5
2012-07-02,SNO,SOUTH,gull,Gull,36
2012-07-02,SNO,SOUTH,SNPL,Shorebird,58
2012-07-02,SSO,SOUTH,gull,Gull,79
2012-07-02,SSO,SOUTH,LBCU,Shorebird,5
2012-07-02,SSO,SOUTH,SNPL,Shorebird,53
2012-07-02,SSO,SOUTH,WHIM,Shorebird,3
2012-07-02,WAL,SOUTH,BBPL,Shorebird,1
2012-07-02,WAL,SOUTH,CAGU,Gull,3
2012-07-02,WAL,SOUTH,CATE,Tern,6
2012-07-02,WAL,SOUTH,gull,Gull,50
2012-07-02,WAL,SOUTH,HEEG,Gull,55
2012-07-02,WAL,SOUTH,KILL,Shorebird,3
2012-07-02,WAL,SOUTH,RNPH,Shorebird,1
2012-07-02,WAL,SOUTH,SEPL,Shorebird,3
2012-07-02,WAL,SOUTH,SNPL,Shorebird,53
2012-07-02,WAL,SOUTH,WEGU,Gull,15
2012-07-02,WAL,SOUTH,WESA,Shorebird,16
2012-07-02,WAL,SOUTH,WHIM,Shorebird,4
2018-07-02,MIN,NORTH,CAGU,Gull,1
2018-07-02,MIN,NORTH,PEFA,Raptor,3
2018-07-02,MIN,NORTH,WEGU,Gull,1
2018-07-02,PNO,PURISIMA,AMKE,Raptor,1
2018-07-02,PNO,PURISIMA,CAGU,Gull,1
2018-07-02,PNO,PURISIMA,SNPL,Shorebird,1
2018-07-02,SAN,NORTH,CAGU,Gull,26
2018-07-02,SAN,NORTH,SNPL,Shorebird,55
2018-07-02,SAN,NORTH,WEGU,Gull,65
2018-07-02,SHN,NORTH,PEFA,Raptor,2
2018-07-02,SHN,NORTH,SNPL,Shorebird,1
2018-07-02,SHS,NORTH,CAGU,Gull,11
2018-07-02,SHS,NORTH,SNPL,Shorebird,11
2018-07-02,SHS,NORTH,WEGU,Gull,13
2015-07-20,PNO,PURISIMA,SAND,Shorebird,150
2015-07-20,PNO,PURISIMA,SNPL,Shorebird,18
2015-07-20,PNO,PURISIMA,WEGU,Gull,4
2015-07-20,SAN,NORTH,SAND,Shorebird,10
2015-07-20,SAN,NORTH,SEPL,Shorebird,3
2015-07-20,SAN,NORTH,SNPL,Shorebird,73
2015-07-20,SAN,NORTH,WEGU,Gull,3
2015-07-20,SHN,NORTH,CAGU,Gull,2
2015-07-20,SHN,NORTH,HEEG,Gull,20
2015-07-20,SHN,NORTH,SNPL,Shorebird,3
2015-07-20,SHN,NORTH,WEGU,Gull,9
2015-07-20,SHS,NORTH,CAGU,Gull,1
2015-07-20,SHS,NORTH,SAND,Shorebird,265
2015-07-20,SHS,NORTH,SNPL,Shorebird,29
2015-07-20,SHS,NORTH,WHIM,Shorebird,88
2014-07-21,SNO,SOUTH,SNPL,Shorebird,82
2014-07-21,SSO,SOUTH,CAGU,Gull,1
2014-07-21,SSO,SOUTH,SEPL,Shorebird,3
2014-07-21,SSO,SOUTH,SNPL,Shorebird,49
2013-07-22,MIN,NORTH,HEEG,Gull,86
2013-07-22,MIN,NORTH,SEPL,Shorebird,3
2013-07-22,MIN,NORTH,WEGU,Gull,20
2013-07-22,MIN,NORTH,WESA,Shorebird,45
2013-07-22,PNO,PURISIMA,BBPL,Shorebird,7
2013-07-22,PNO,PURISIMA,HEEG,Gull,2
2013-07-22,PNO,PURISIMA,peeps,Shorebird,3
2013-07-22,PNO,PURISIMA,SAND,Shorebird,11
2013-07-22,PNO,PURISIMA,SEPL,Shorebird,3
2013-07-22,PNO,PURISIMA,SNPL,Shorebird,9
2013-07-22,PNO,PURISIMA,WEGU,Gull,4
2013-07-22,SAN,NORTH,BBPL,Shorebird,6
2013-07-22,SAN,NORTH,peeps,Shorebird,40
2013-07-22,SAN,NORTH,SAND,Shorebird,35
2013-07-22,SAN,NORTH,SEPL,Shorebird,3
2013-07-22,SAN,NORTH,SNPL,Shorebird,98
2013-07-22,SAN,NORTH,WEGU,Gull,9
2013-07-22,SAN,NORTH,WESA,Shorebird,18
2013-07-22,SHN,NORTH,HEEG,Gull,3
2013-07-22,SHN,NORTH,SAND,Shorebird,7
2013-07-22,SHN,NORTH,SEPL,Shorebird,7
2013-07-22,SHN,NORTH,SNPL,Shorebird,6
2013-07-22,SHN,NORTH,WEGU,Gull,1
2013-07-22,SHN,NORTH,WHIM,Shorebird,2
2013-07-22,SHS,NORTH,HEEG,Gull,30
2013-07-22,SHS,NORTH,SEPL,Shorebird,2
2013-07-22,SHS,NORTH,SNPL,Shorebird,7
2013-07-22,SHS,NORTH,WEGU,Gull,20
2013-07-22,SHS,NORTH,WESA,Shorebird,20
2013-07-22,SNO,SOUTH,CAGU,Gull,2
2013-07-22,SNO,SOUTH,KILL,Shorebird,3
2013-07-22,SNO,SOUTH,SAND,Shorebird,142
2013-07-22,SNO,SOUTH,SNPL,Shorebird,45
2013-07-22,SNO,SOUTH,WEGU,Gull,15
2013-07-22,SNO,SOUTH,WESA,Shorebird,1
2013-07-22,SSO,SOUTH,CAGU,Gull,4
2013-07-22,SSO,SOUTH,HEEG,Gull,21
2013-07-22,SSO,SOUTH,SAND,Shorebird,33
2013-07-22,SSO,SOUTH,SEPL,Shorebird,7
2013-07-22,SSO,SOUTH,SNPL,Shorebird,46
2013-07-22,SSO,SOUTH,WEGU,Gull,118
2013-07-22,WAL,SOUTH,BBPL,Shorebird,23
2013-07-22,WAL,SOUTH,DOWI,Shorebird,14
2013-07-22,WAL,SOUTH,falcon,Raptor,1
2013-07-22,WAL,SOUTH,MAGO,Shorebird,2
2013-07-22,WAL,SOUTH,peeps,Shorebird,200
2013-07-22,WAL,SOUTH,SAND,Shorebird,20
2013-07-22,WAL,SOUTH,SEPL,Shorebird,47
2013-07-22,WAL,SOUTH,SNPL,Shorebird,105
2013-07-22,WAL,SOUTH,WESA,Shorebird,59
2012-07-23,MIN,NORTH,CAGU,Gull,8
2012-07-23,MIN,NORTH,HEEG,Gull,285
2012-07-23,PNO,PURISIMA,BBPL,Shorebird,40
2012-07-23,PNO,PURISIMA,gull,Gull,2
2012-07-23,PNO,PURISIMA,HEEG,Gull,26
2012-07-23,PNO,PURISIMA,peeps,Shorebird,100
2012-07-23,PNO,PURISIMA,SNPL,Shorebird,3
2012-07-23,PNO,PURISIMA,WEGU,Gull,10
