survey_week,beach_section_initials,beach,species,species_type,total,sp_2
2016-07-04,SHS,NORTH,WEGU,Gull,1,Gull
2016-07-11,SNO,SOUTH,CAGU,Gull,12,Gull
2016-07-11,SNO,SOUTH,HEEG,Gull,100,Gull
2016-07-11,SNO,SOUTH,SNPL,Shorebird,62,SNPL
2016-07-11,SNO,SOUTH,WEGU,Gull,2,Gull
2016-07-11,SSO,SOUTH,CAGU,Gull,1,Gull
2016-07-11,SSO,SOUTH,SNPL,Shorebird,64,SNPL
2016-07-11,WAL,SOUTH,CAGU,Gull,2,Gull
2016-07-11,WAL,SOUTH,HEEG,Gull,6,Gull
2016-07-11,WAL,SOUTH,SAND,Shorebird,215,SAND
2016-07-11,WAL,SOUTH,SNPL,Shorebird,68,SNPL
2016-07-11,WAL,SOUTH,WEGU,Gull,50,Gull
2016-07-18,MIN,NORTH,SNPL,Shorebird,1,SNPL
2016-07-18,PNO,PURISIMA,CAGU,Gull,1,Gull
2016-07-18,PNO,PURISIMA,SAND,Shorebird,10,SAND
2016-07-18,PNO,PURISIMA,SNPL,Shorebird,10,SNPL
2016-07-18,SAN,NORTH,CAGU,Gull,2,Gull
2016-07-18,SAN,NORTH,SAND,Shorebird,1,SAND
2016-07-18,SAN,NORTH,SNPL,Shorebird,64,SNPL
2016-07-18,SHN,NORTH,SNPL,Shorebird,13,SNPL
2016-07-18,SHS,NORTH,SNPL,Shorebird,8,SNPL
2016-08-01,MIN,NORTH,WEGU,Gull,1,Gull
2016-08-01,PNO,PURISIMA,SAND,Shorebird,490,SAND
2016-08-01,PNO,PURISIMA,SNPL,Shorebird,21,SNPL
2016-08-01,SAN,NORTH,SAND,Shorebird,23,SAND
2016-08-01,SAN,NORTH,SNPL,Shorebird,88,SNPL
2016-08-01,SHN,NORTH,SNPL,Shorebird,4,SNPL
2016-08-01,SHS,NORTH,SAND,Shorebird,3,SAND
2016-08-01,SHS,NORTH,SNPL,Shorebird,6,SNPL
2016-08-01,SNO,SOUTH,HEEG,Gull,1,Gull
2016-08-01,SNO,SOUTH,SAND,Shorebird,108,SAND
2016-08-01,SNO,SOUTH,SNPL,Shorebird,75,SNPL
2016-08-01,SNO,SOUTH,WEGU,Gull,1,Gull
2016-08-01,SSO,SOUTH,SNPL,Shorebird,24,SNPL
2016-08-01,WAL,SOUTH,CAGU,Gull,50,Gull
2016-08-01,WAL,SOUTH,HEEG,Gull,1,Gull
2016-08-01,WAL,SOUTH,SAND,Shorebird,735,SAND
2016-08-01,WAL,SOUTH,SNPL,Shorebird,117,SNPL
2016-08-01,WAL,SOUTH,WEGU,Gull,600,Gull
2016-08-08,SNO,SOUTH,SAND,Shorebird,50,SAND
2016-08-08,SNO,SOUTH,SNPL,Shorebird,83,SNPL
2016-08-08,SNO,SOUTH,WEGU,Gull,1,Gull
2016-08-08,SSO,SOUTH,HEEG,Gull,1,Gull
2016-08-08,SSO,SOUTH,SNPL,Shorebird,4,SNPL
2016-08-08,WAL,SOUTH,CAGU,Gull,90,Gull
2016-08-08,WAL,SOUTH,HEEG,Gull,1,Gull
2016-08-08,WAL,SOUTH,SAND,Shorebird,107,SAND
2016-08-08,WAL,SOUTH,SNPL,Shorebird,103,SNPL
2016-08-08,WAL,SOUTH,WEGU,Gull,500,Gull
2016-08-15,MIN,NORTH,CAGU,Gull,10,Gull
2016-08-15,MIN,NORTH,HEEG,Gull,255,Gull
2016-08-15,MIN,NORTH,SAND,Shorebird,20,SAND
2016-08-15,MIN,NORTH,WEGU,Gull,82,Gull
2016-08-15,PNO,PURISIMA,SAND,Shorebird,11,SAND
2016-08-15,PNO,PURISIMA,SNPL,Shorebird,20,SNPL
2016-08-15,SAN,NORTH,SAND,Shorebird,10,SAND
2016-08-15,SAN,NORTH,SNPL,Shorebird,90,SNPL
2016-08-15,SAN,NORTH,WEGU,Gull,1,Gull
2016-08-15,SHN,NORTH,HEEG,Gull,100,Gull
2016-08-15,SHN,NORTH,SAND,Shorebird,1,SAND
2016-08-15,SHN,NORTH,SNPL,Shorebird,18,SNPL
2016-08-15,SHN,NORTH,WEGU,Gull,20,Gull
2016-08-15,SHS,NORTH,SAND,Shorebird,10,SAND
2016-08-15,SHS,NORTH,SNPL,Shorebird,2,SNPL
2016-08-22,SNO,SOUTH,SAND,Shorebird,1475,SAND
2016-08-22,SNO,SOUTH,SNPL,Shorebird,115,SNPL
2016-08-22,SSO,SOUTH,SNPL,Shorebird,4,SNPL
2016-08-22,SSO,SOUTH,WEGU,Gull,8,Gull
2016-08-22,WAL,SOUTH,CAGU,Gull,1,Gull
2016-08-22,WAL,SOUTH,HEEG,Gull,90,Gull
2016-08-22,WAL,SOUTH,SAND,Shorebird,229,SAND
2016-08-22,WAL,SOUTH,SNPL,Shorebird,52,SNPL
2016-08-22,WAL,SOUTH,WEGU,Gull,200,Gull
2016-08-29,MIN,NORTH,HEEG,Gull,81,Gull
2016-08-29,MIN,NORTH,WEGU,Gull,12,Gull
2016-08-29,PNO,PURISIMA,SAND,Shorebird,40,SAND
2016-08-29,PNO,PURISIMA,SNPL,Shorebird,2,SNPL
2016-08-29,PNO,PURISIMA,WEGU,Gull,13,Gull
2016-08-29,SAN,NORTH,SAND,Shorebird,156,SAND
2016-08-29,SAN,NORTH,SNPL,Shorebird,45,SNPL
2016-08-29,SHN,NORTH,SNPL,Shorebird,8,SNPL
2016-08-29,SHS,NORTH,SAND,Shorebird,322,SAND
2016-08-29,SHS,NORTH,SNPL,Shorebird,4,SNPL
2016-08-29,SHS,NORTH,WEGU,Gull,1,Gull
2016-09-05,SNO,SOUTH,HEEG,Gull,1,Gull
2016-09-05,SNO,SOUTH,SAND,Shorebird,424,SAND
2016-09-05,SNO,SOUTH,SNPL,Shorebird,95,SNPL
2016-09-05,SSO,SOUTH,SAND,Shorebird,365,SAND
2016-09-05,SSO,SOUTH,SNPL,Shorebird,20,SNPL
2016-09-05,SSO,SOUTH,WEGU,Gull,8,Gull
2016-09-05,WAL,SOUTH,CAGU,Gull,4,Gull
2016-09-05,WAL,SOUTH,SAND,Shorebird,149,SAND
2016-09-05,WAL,SOUTH,SNPL,Shorebird,60,SNPL
2016-09-05,WAL,SOUTH,WEGU,Gull,9,Gull
2016-09-12,MIN,NORTH,SNPL,Shorebird,1,SNPL
2016-09-12,MIN,NORTH,WEGU,Gull,2,Gull
2016-09-12,PNO,PURISIMA,CAGU,Gull,1,Gull
2016-09-12,PNO,PURISIMA,SAND,Shorebird,156,SAND
2016-09-12,PNO,PURISIMA,SNPL,Shorebird,7,SNPL
2016-09-12,SAN,NORTH,SNPL,Shorebird,64,SNPL
2016-09-12,SHN,NORTH,SNPL,Shorebird,16,SNPL
2016-09-12,SHS,NORTH,WEGU,Gull,2,Gull
2016-10-17,MIN,NORTH,SNPL,Shorebird,4,SNPL
2016-10-17,MIN,NORTH,WEGU,Gull,3,Gull
2016-10-17,PNO,PURISIMA,SAND,Shorebird,90,SAND
2016-10-17,SAN,NORTH,SAND,Shorebird,278,SAND
2016-10-17,SAN,NORTH,SNPL,Shorebird,79,SNPL
2016-10-17,SAN,NORTH,WEGU,Gull,3,Gull
2016-10-17,SHN,NORTH,CAGU,Gull,1,Gull
2016-10-17,SHN,NORTH,SAND,Shorebird,795,SAND
2016-10-17,SHN,NORTH,WEGU,Gull,6,Gull
2016-10-17,SHS,NORTH,SAND,Shorebird,23,SAND
2016-10-17,SHS,NORTH,SNPL,Shorebird,2,SNPL
2016-10-17,SNO,SOUTH,SAND,Shorebird,225,SAND
2016-10-17,SNO,SOUTH,WEGU,Gull,1,Gull
2016-10-17,SSO,SOUTH,CAGU,Gull,1,Gull
2016-10-17,SSO,SOUTH,WEGU,Gull,4,Gull
2016-10-17,WAL,SOUTH,SAND,Shorebird,254,SAND
2016-10-17,WAL,SOUTH,SNPL,Shorebird,84,SNPL
2016-11-28,MIN,NORTH,SNPL,Shorebird,7,SNPL
2016-11-28,MIN,NORTH,WEGU,Gull,1,Gull
2016-11-28,PNO,PURISIMA,SAND,Shorebird,15,SAND
2016-11-28,SAN,NORTH,SAND,Shorebird,81,SAND
2016-11-28,SAN,NORTH,SNPL,Shorebird,19,SNPL
2016-11-28,SAN,NORTH,WEGU,Gull,8,Gull
2016-11-28,SHN,NORTH,SAND,Shorebird,131,SAND
2016-11-28,SHN,NORTH,SNPL,Shorebird,2,SNPL
2016-11-28,SHS,NORTH,SAND,Shorebird,75,SAND
2016-11-28,SHS,NORTH,SNPL,Shorebird,15,SNPL
2016-11-28,SNO,SOUTH,SAND,Shorebird,355,SAND
2016-11-28,SNO,SOUTH,SNPL,Shorebird,48,SNPL
2016-11-28,SSO,SOUTH,SNPL,Shorebird,22,SNPL
2016-11-28,WAL,SOUTH,SNPL,Shorebird,20,SNPL
2016-12-26,MIN,NORTH,SAND,Shorebird,80,SAND
2016-12-26,MIN,NORTH,WEGU,Gull,7,Gull
2016-12-26,PNO,PURISIMA,SAND,Shorebird,5,SAND
2016-12-26,PNO,PURISIMA,SNPL,Shorebird,6,SNPL
2016-12-26,SAN,NORTH,CAGU,Gull,1,Gull
2016-12-26,SAN,NORTH,SAND,Shorebird,10,SAND
2016-12-26,SAN,NORTH,SNPL,Shorebird,10,SNPL
2016-12-26,SHN,NORTH,SAND,Shorebird,174,SAND
2016-12-26,SHN,NORTH,SNPL,Shorebird,22,SNPL
2016-12-26,SHS,NORTH,SAND,Shorebird,81,SAND
2016-12-26,SHS,NORTH,SNPL,Shorebird,14,SNPL
2016-12-26,SHS,NORTH,WEGU,Gull,1,Gull
2016-12-26,SNO,SOUTH,SAND,Shorebird,50,SAND
2016-12-26,SNO,SOUTH,SNPL,Shorebird,46,SNPL
2016-12-26,SNO,SOUTH,WEGU,Gull,2,Gull
2016-12-26,SSO,SOUTH,SAND,Shorebird,343,SAND
2016-12-26,SSO,SOUTH,SNPL,Shorebird,29,SNPL
2016-12-26,SSO,SOUTH,WEGU,Gull,1,Gull
2016-12-26,WAL,SOUTH,SAND,Shorebird,69,SAND
2016-12-26,WAL,SOUTH,SNPL,Shorebird,28,SNPL
2016-12-26,WAL,SOUTH,WEGU,Gull,1,Gull
2017-01-23,PNO,PURISIMA,SAND,Shorebird,12,SAND
2017-01-23,PNO,PURISIMA,SNPL,Shorebird,1,SNPL
2017-01-23,SAN,NORTH,SAND,Shorebird,46,SAND
2017-01-23,SAN,NORTH,SNPL,Shorebird,46,SNPL
2017-01-23,SHN,NORTH,SAND,Shorebird,155,SAND
2017-01-23,SHN,NORTH,SNPL,Shorebird,1,SNPL
2017-01-23,SHS,NORTH,SAND,Shorebird,134,SAND
2017-01-23,SHS,NORTH,SNPL,Shorebird,8,SNPL
2017-01-23,SNO,SOUTH,SAND,Shorebird,122,SAND
2017-01-23,SNO,SOUTH,SNPL,Shorebird,26,SNPL
2017-01-23,SNO,SOUTH,WEGU,Gull,8,Gull
2017-01-23,SSO,SOUTH,SAND,Shorebird,14,SAND
2017-01-23,SSO,SOUTH,SNPL,Shorebird,23,SNPL
2017-01-23,WAL,SOUTH,CAGU,Gull,33,Gull
2017-01-23,WAL,SOUTH,HEEG,Gull,5,Gull
2017-01-23,WAL,SOUTH,SAND,Shorebird,74,SAND
2017-01-23,WAL,SOUTH,SNPL,Shorebird,38,SNPL
2017-01-23,WAL,SOUTH,WEGU,Gull,60,Gull
2017-02-20,SAN,NORTH,SNPL,Shorebird,15,SNPL
2017-02-20,SAN,NORTH,WEGU,Gull,1,Gull
2017-02-20,SNO,SOUTH,SNPL,Shorebird,49,SNPL
2017-02-20,SSO,SOUTH,SAND,Shorebird,161,SAND
2017-02-20,SSO,SOUTH,SNPL,Shorebird,29,SNPL
2017-02-20,SSO,SOUTH,WEGU,Gull,1,Gull
2017-02-20,WAL,SOUTH,SNPL,Shorebird,5,SNPL
2017-03-06,SNO,SOUTH,SAND,Shorebird,250,SAND
2017-03-06,SNO,SOUTH,SNPL,Shorebird,36,SNPL
2017-03-06,SSO,SOUTH,SAND,Shorebird,1391,SAND
2017-03-06,SSO,SOUTH,SNPL,Shorebird,63,SNPL
2017-03-06,WAL,SOUTH,SNPL,Shorebird,14,SNPL
2017-03-13,MIN,NORTH,SAND,Shorebird,51,SAND
2017-03-13,MIN,NORTH,SNPL,Shorebird,11,SNPL
2017-03-13,PCO,PURISIMA,SNPL,Shorebird,5,SNPL
2017-03-13,SAN,NORTH,SAND,Shorebird,35,SAND
2017-03-13,SAN,NORTH,SNPL,Shorebird,33,SNPL
2017-03-13,SHN,NORTH,SAND,Shorebird,206,SAND
2017-03-13,SHS,NORTH,SAND,Shorebird,230,SAND
2017-03-13,SHS,NORTH,SNPL,Shorebird,4,SNPL
2017-03-20,WAL,SOUTH,SAND,Shorebird,5,SAND
2017-03-20,WAL,SOUTH,SNPL,Shorebird,24,SNPL
2017-03-27,SNO,SOUTH,SNPL,Shorebird,32,SNPL
2017-03-27,SSO,SOUTH,SNPL,Shorebird,57,SNPL
2017-04-03,SNO,SOUTH,SNPL,Shorebird,38,SNPL
2017-04-03,SSO,SOUTH,SAND,Shorebird,50,SAND
2017-04-03,SSO,SOUTH,SNPL,Shorebird,34,SNPL
2017-04-03,WAL,SOUTH,SNPL,Shorebird,39,SNPL
2017-04-10,MIN,NORTH,WEGU,Gull,200,Gull
2017-04-10,PCO,PURISIMA,SNPL,Shorebird,5,SNPL
2017-04-10,PNO,PURISIMA,SNPL,Shorebird,3,SNPL
2017-04-10,SAN,NORTH,SAND,Shorebird,30,SAND
2017-04-10,SAN,NORTH,SNPL,Shorebird,67,SNPL
2017-04-10,SHN,NORTH,SAND,Shorebird,3,SAND
2017-04-10,SHN,NORTH,SNPL,Shorebird,8,SNPL
2017-04-10,SHS,NORTH,SNPL,Shorebird,20,SNPL
2017-04-17,SNO,SOUTH,CAGU,Gull,2,Gull
2017-04-17,SNO,SOUTH,SAND,Shorebird,210,SAND
2017-04-17,SNO,SOUTH,SNPL,Shorebird,54,SNPL
2017-04-17,SSO,SOUTH,SNPL,Shorebird,50,SNPL
2017-04-17,WAL,SOUTH,CAGU,Gull,6,Gull
2017-04-17,WAL,SOUTH,SAND,Shorebird,18,SAND
2017-04-17,WAL,SOUTH,SNPL,Shorebird,29,SNPL
2017-04-17,WAL,SOUTH,WEGU,Gull,2,Gull
2017-05-01,SNO,SOUTH,SAND,Shorebird,236,SAND
2017-05-01,SNO,SOUTH,SNPL,Shorebird,63,SNPL
2017-05-01,SSO,SOUTH,SAND,Shorebird,760,SAND
2017-05-01,SSO,SOUTH,SNPL,Shorebird,47,SNPL
2017-05-01,WAL,SOUTH,CAGU,Gull,113,Gull
2017-05-01,WAL,SOUTH,SAND,Shorebird,905,SAND
2017-05-01,WAL,SOUTH,SNPL,Shorebird,54,SNPL
2017-05-01,WAL,SOUTH,WEGU,Gull,101,Gull
2017-05-08,PCO,PURISIMA,SNPL,Shorebird,3,SNPL
2017-05-08,PNO,PURISIMA,SNPL,Shorebird,5,SNPL
2017-05-08,SAN,NORTH,CAGU,Gull,20,Gull
2017-05-08,SAN,NORTH,SAND,Shorebird,35,SAND
2017-05-08,SAN,NORTH,SNPL,Shorebird,59,SNPL
2017-05-08,SAN,NORTH,WEGU,Gull,10,Gull
2017-05-08,SHN,NORTH,SNPL,Shorebird,2,SNPL
2017-05-08,SHS,NORTH,SNPL,Shorebird,9,SNPL
2017-05-08,SNO,SOUTH,SAND,Shorebird,1123,SAND
2017-05-08,SNO,SOUTH,SNPL,Shorebird,52,SNPL
2017-05-08,SSO,SOUTH,SAND,Shorebird,400,SAND
2017-05-08,SSO,SOUTH,SNPL,Shorebird,43,SNPL
2017-05-08,WAL,SOUTH,CAGU,Gull,120,Gull
2017-05-08,WAL,SOUTH,SAND,Shorebird,2185,SAND
2017-05-08,WAL,SOUTH,SNPL,Shorebird,47,SNPL
2017-05-08,WAL,SOUTH,WEGU,Gull,30,Gull
2017-05-22,MIN,NORTH,CAGU,Gull,165,Gull
2017-05-22,PCO,PURISIMA,SNPL,Shorebird,5,SNPL
2017-05-22,PNO,PURISIMA,SNPL,Shorebird,5,SNPL
2017-05-22,SAN,NORTH,CAGU,Gull,158,Gull
2017-05-22,SAN,NORTH,SAND,Shorebird,1,SAND
2017-05-22,SAN,NORTH,SNPL,Shorebird,53,SNPL
2017-05-22,SAN,NORTH,WEGU,Gull,1,Gull
2017-05-22,SHN,NORTH,CAGU,Gull,4,Gull
2017-05-22,SHN,NORTH,SNPL,Shorebird,4,SNPL
2017-05-22,SHN,NORTH,WEGU,Gull,1,Gull
2017-05-22,SHS,NORTH,CAGU,Gull,1,Gull
2017-05-22,SHS,NORTH,SNPL,Shorebird,10,SNPL
2017-05-22,SNO,SOUTH,CAGU,Gull,1,Gull
2017-05-22,SNO,SOUTH,SAND,Shorebird,20,SAND
2017-05-22,SNO,SOUTH,SNPL,Shorebird,59,SNPL
2017-05-22,SSO,SOUTH,CAGU,Gull,73,Gull
2017-05-22,SSO,SOUTH,SNPL,Shorebird,30,SNPL
2017-05-22,SSO,SOUTH,WEGU,Gull,1,Gull
2017-05-22,WAL,SOUTH,CAGU,Gull,120,Gull
2017-05-22,WAL,SOUTH,SAND,Shorebird,138,SAND
2017-05-22,WAL,SOUTH,SNPL,Shorebird,67,SNPL
2017-05-22,WAL,SOUTH,WEGU,Gull,6,Gull
2017-06-05,MIN,NORTH,CAGU,Gull,31,Gull
2017-06-05,MIN,NORTH,HEEG,Gull,10,Gull
2017-06-05,MIN,NORTH,SNPL,Shorebird,4,SNPL
2017-06-05,MIN,NORTH,WEGU,Gull,1,Gull
2017-06-05,PCO,PURISIMA,SNPL,Shorebird,1,SNPL
2017-06-05,PNO,PURISIMA,SNPL,Shorebird,10,SNPL
2017-06-05,SAN,NORTH,CAGU,Gull,18,Gull
2017-06-05,SAN,NORTH,SNPL,Shorebird,45,SNPL
2017-06-05,SAN,NORTH,WEGU,Gull,6,Gull
2017-06-05,SHN,NORTH,CAGU,Gull,19,Gull
2017-06-05,SHN,NORTH,HEEG,Gull,2,Gull
2017-06-05,SHN,NORTH,SNPL,Shorebird,3,SNPL
2017-06-05,SHN,NORTH,WEGU,Gull,1,Gull
2017-06-05,SHS,NORTH,CAGU,Gull,13,Gull
2017-06-05,SHS,NORTH,SNPL,Shorebird,16,SNPL
2017-06-05,SNO,SOUTH,CAGU,Gull,5,Gull
2017-06-05,SNO,SOUTH,SNPL,Shorebird,59,SNPL
2017-06-05,SNO,SOUTH,WEGU,Gull,28,Gull
2017-06-05,SSO,SOUTH,CAGU,Gull,12,Gull
2017-06-05,SSO,SOUTH,SNPL,Shorebird,39,SNPL
2017-06-05,WAL,SOUTH,CAGU,Gull,78,Gull
2017-06-05,WAL,SOUTH,SAND,Shorebird,1,SAND
2017-06-05,WAL,SOUTH,SNPL,Shorebird,78,SNPL
2017-06-05,WAL,SOUTH,WEGU,Gull,24,Gull
2017-06-19,MIN,NORTH,CAGU,Gull,1,Gull
2017-06-19,MIN,NORTH,SNPL,Shorebird,1,SNPL
2017-06-19,MIN,NORTH,WEGU,Gull,2,Gull
2017-06-19,PNO,PURISIMA,CAGU,Gull,1,Gull
2017-06-19,PNO,PURISIMA,SNPL,Shorebird,11,SNPL
2017-06-19,SAN,NORTH,CAGU,Gull,25,Gull
2017-06-19,SAN,NORTH,SNPL,Shorebird,52,SNPL
2017-06-19,SAN,NORTH,WEGU,Gull,10,Gull
2017-06-19,SHN,NORTH,CAGU,Gull,25,Gull
2017-06-19,SHN,NORTH,WEGU,Gull,2,Gull
2017-06-19,SHS,NORTH,SNPL,Shorebird,4,SNPL
2017-06-19,SNO,SOUTH,CAGU,Gull,3,Gull
2017-06-19,SNO,SOUTH,SNPL,Shorebird,83,SNPL
2017-06-19,SSO,SOUTH,CAGU,Gull,19,Gull
2017-06-19,SSO,SOUTH,HEEG,Gull,3,Gull
2017-06-19,SSO,SOUTH,SNPL,Shorebird,168,SNPL
2017-06-19,SSO,SOUTH,WEGU,Gull,55,Gull
2017-06-19,WAL,SOUTH,CAGU,Gull,36,Gull
2017-06-19,WAL,SOUTH,SAND,Shorebird,10,SAND
2017-06-19,WAL,SOUTH,SNPL,Shorebird,51,SNPL
2017-06-19,WAL,SOUTH,WEGU,Gull,23,Gull
2017-06-26,SSO,SOUTH,CAGU,Gull,5,Gull
2017-06-26,SSO,SOUTH,HEEG,Gull,1,Gull
2017-06-26,SSO,SOUTH,SNPL,Shorebird,79,SNPL
2017-06-26,SSO,SOUTH,WEGU,Gull,1,Gull
2017-07-03,MIN,NORTH,CAGU,Gull,1,Gull
2017-07-03,MIN,NORTH,SNPL,Shorebird,1,SNPL
2017-07-03,PNO,PURISIMA,SNPL,Shorebird,7,SNPL
2017-07-03,SAN,NORTH,SAND,Shorebird,1,SAND
2017-07-03,SAN,NORTH,SNPL,Shorebird,55,SNPL
2017-07-03,SHN,NORTH,SNPL,Shorebird,2,SNPL
2017-07-03,SHS,NORTH,CAGU,Gull,2,Gull
2017-07-03,SHS,NORTH,SNPL,Shorebird,8,SNPL
2017-07-10,SNO,SOUTH,CAGU,Gull,3,Gull
2017-07-10,SNO,SOUTH,SNPL,Shorebird,89,SNPL
2017-07-10,SSO,SOUTH,CAGU,Gull,6,Gull
2017-07-10,SSO,SOUTH,SNPL,Shorebird,42,SNPL
2017-07-10,SSO,SOUTH,WEGU,Gull,1,Gull
2017-07-10,WAL,SOUTH,CAGU,Gull,5,Gull
2017-07-10,WAL,SOUTH,HEEG,Gull,15,Gull
2017-07-10,WAL,SOUTH,SAND,Shorebird,25,SAND
2017-07-10,WAL,SOUTH,SNPL,Shorebird,58,SNPL
2017-07-10,WAL,SOUTH,WEGU,Gull,31,Gull
2017-07-17,PNO,PURISIMA,SNPL,Shorebird,2,SNPL
2017-07-17,SAN,NORTH,CAGU,Gull,3,Gull
2017-07-17,SAN,NORTH,SNPL,Shorebird,77,SNPL
2017-07-17,SHN,NORTH,SNPL,Shorebird,6,SNPL
2017-07-17,SHS,NORTH,SAND,Shorebird,20,SAND
2017-07-17,SHS,NORTH,SNPL,Shorebird,10,SNPL
2017-07-24,SNO,SOUTH,CAGU,Gull,1,Gull
2017-07-24,SNO,SOUTH,SAND,Shorebird,201,SAND
2017-07-24,SNO,SOUTH,SNPL,Shorebird,103,SNPL
2017-07-24,SSO,SOUTH,HEEG,Gull,1,Gull
2017-07-24,SSO,SOUTH,SAND,Shorebird,3,SAND
2017-07-24,SSO,SOUTH,SNPL,Shorebird,38,SNPL
2017-07-24,WAL,SOUTH,CAGU,Gull,21,Gull
2017-07-24,WAL,SOUTH,HEEG,Gull,5,Gull
2017-07-24,WAL,SOUTH,SAND,Shorebird,373,SAND
2017-07-24,WAL,SOUTH,SNPL,Shorebird,62,SNPL
2017-07-24,WAL,SOUTH,WEGU,Gull,50,Gull
2017-07-31,MIN,NORTH,CAGU,Gull,1,Gull
2017-07-31,PCO,PURISIMA,SNPL,Shorebird,2,SNPL
2017-07-31,PNO,PURISIMA,SNPL,Shorebird,6,SNPL
2017-07-31,SAN,NORTH,SAND,Shorebird,9,SAND
2017-07-31,SAN,NORTH,SNPL,Shorebird,61,SNPL
2017-07-31,SHN,NORTH,SNPL,Shorebird,9,SNPL
2017-07-31,SHS,NORTH,CAGU,Gull,1,Gull
2017-07-31,SHS,NORTH,SNPL,Shorebird,8,SNPL
2017-08-07,SNO,SOUTH,CAGU,Gull,2,Gull
2017-08-07,SNO,SOUTH,SAND,Shorebird,177,SAND
2017-08-07,SNO,SOUTH,SNPL,Shorebird,115,SNPL
2017-08-07,SSO,SOUTH,SNPL,Shorebird,30,SNPL
2017-08-07,WAL,SOUTH,CAGU,Gull,70,Gull
2017-08-07,WAL,SOUTH,HEEG,Gull,57,Gull
2017-08-07,WAL,SOUTH,SAND,Shorebird,270,SAND
2017-08-07,WAL,SOUTH,SNPL,Shorebird,31,SNPL
2017-08-07,WAL,SOUTH,WEGU,Gull,55,Gull
2017-08-14,MIN,NORTH,CAGU,Gull,30,Gull
2017-08-14,MIN,NORTH,HEEG,Gull,47,Gull
2017-08-14,MIN,NORTH,WEGU,Gull,10,Gull
2017-08-14,PNO,PURISIMA,SAND,Shorebird,24,SAND
2017-08-14,PNO,PURISIMA,SNPL,Shorebird,7,SNPL
2017-08-14,SAN,NORTH,CAGU,Gull,7,Gull
2017-08-14,SAN,NORTH,SAND,Shorebird,38,SAND
2017-08-14,SAN,NORTH,SNPL,Shorebird,55,SNPL
2017-08-14,SAN,NORTH,WEGU,Gull,2,Gull
2017-08-14,SHN,NORTH,SAND,Shorebird,22,SAND
2017-08-14,SHN,NORTH,SNPL,Shorebird,6,SNPL
2017-08-14,SHS,NORTH,SAND,Shorebird,25,SAND
2017-08-14,SHS,NORTH,SNPL,Shorebird,14,SNPL
2017-08-21,SNO,SOUTH,HEEG,Gull,2,Gull
2017-08-21,SNO,SOUTH,SAND,Shorebird,256,SAND
2017-08-21,SNO,SOUTH,SNPL,Shorebird,86,SNPL
2017-08-21,SNO,SOUTH,WEGU,Gull,10,Gull
2017-08-21,SSO,SOUTH,CAGU,Gull,6,Gull
2017-08-21,SSO,SOUTH,HEEG,Gull,1,Gull
2017-08-21,SSO,SOUTH,SAND,Shorebird,1447,SAND
2017-08-21,SSO,SOUTH,SNPL,Shorebird,254,SNPL
2017-08-21,SSO,SOUTH,WEGU,Gull,54,Gull
2017-08-21,WAL,SOUTH,CAGU,Gull,15,Gull
2017-08-21,WAL,SOUTH,HEEG,Gull,5,Gull
2017-08-21,WAL,SOUTH,SAND,Shorebird,143,SAND
2017-08-21,WAL,SOUTH,SNPL,Shorebird,39,SNPL
2017-08-21,WAL,SOUTH,WEGU,Gull,85,Gull
2017-08-28,MIN,NORTH,CAGU,Gull,100,Gull
2017-08-28,MIN,NORTH,HEEG,Gull,163,Gull
2017-08-28,MIN,NORTH,WEGU,Gull,25,Gull
2017-08-28,PNO,PURISIMA,CAGU,Gull,3,Gull
2017-08-28,PNO,PURISIMA,SAND,Shorebird,370,SAND
2017-08-28,PNO,PURISIMA,SNPL,Shorebird,17,SNPL
2017-08-28,PNO,PURISIMA,WEGU,Gull,14,Gull
2017-08-28,SAN,NORTH,CAGU,Gull,1,Gull
2017-08-28,SAN,NORTH,SAND,Shorebird,45,SAND
2017-08-28,SAN,NORTH,SNPL,Shorebird,60,SNPL
2017-08-28,SHN,NORTH,CAGU,Gull,1,Gull
2017-08-28,SHN,NORTH,HEEG,Gull,3,Gull
2017-08-28,SHN,NORTH,SAND,Shorebird,1,SAND
2017-08-28,SHN,NORTH,SNPL,Shorebird,24,SNPL
2017-08-28,SHN,NORTH,WEGU,Gull,5,Gull
2017-08-28,SHS,NORTH,CAGU,Gull,2,Gull
2017-08-28,SHS,NORTH,SAND,Shorebird,189,SAND
2017-08-28,SHS,NORTH,SNPL,Shorebird,20,SNPL
2017-08-28,SHS,NORTH,WEGU,Gull,7,Gull
2017-09-04,SNO,SOUTH,CAGU,Gull,5,Gull
2017-09-04,SNO,SOUTH,SAND,Shorebird,257,SAND
2017-09-04,SNO,SOUTH,SNPL,Shorebird,106,SNPL
2017-09-04,SNO,SOUTH,WEGU,Gull,4,Gull
2017-09-04,SSO,SOUTH,SAND,Shorebird,25,SAND
2017-09-04,SSO,SOUTH,SNPL,Shorebird,28,SNPL
2017-09-04,SSO,SOUTH,WEGU,Gull,3,Gull
2017-09-04,WAL,SOUTH,CAGU,Gull,9,Gull
2017-09-04,WAL,SOUTH,HEEG,Gull,10,Gull
2017-09-04,WAL,SOUTH,SAND,Shorebird,14,SAND
2017-09-04,WAL,SOUTH,SNPL,Shorebird,38,SNPL
2017-09-04,WAL,SOUTH,WEGU,Gull,40,Gull
2017-09-11,MIN,NORTH,CAGU,Gull,75,Gull
