ID,Survey Date,Monitor Initials,Transect Block,Time,Males Individual,Total Male,Females Individual,Total Female,Unknown Individual,Pairs,Flock,Birds Checked,Banded,Juvenile,Chicks,Brood,Coyote Tracks,Pig Tracks,Raccoon Tracks,Wrack,Seagrass,Wrack Assessed,Wrack Exclude,Transect Block Notes,Proofed
5205,11/29/2016,JKM,DROOP,11:12,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5206,11/29/2016,JKM,DRIFTWOOD,11:14,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5207,11/29/2016,JKM,BORDER TRAIL,11:17,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5208,11/29/2016,JKM,METEOR,11:19,,0,,0,10,,10,,,,,,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5209,11/29/2016,JKM,STUMP,11:23,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5210,11/29/2016,JKM,PEBBLE,11:25,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5211,11/29/2016,JKM,SQUID,11:27,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5212,11/29/2016,JKM,ELEPHANTSEAL,11:28,,0,,0,1,,,,,,,,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5213,11/29/2016,JKM,WITCH,11:30,,0,,0,5,,4,,,,,,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5214,11/29/2016,JKM,CAMP,11:45,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5215,11/29/2016,JKM,OBVIOUSLOG,11:46,,0,,0,6,,6,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5216,11/29/2016,JKM,4303BUOY,11:54,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5217,11/29/2016,JKM,ROCKBLUE,11:56,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5218,11/29/2016,JKM,FINGER,12:00,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5219,11/29/2016,JKM,GRANDCANYON,12:02,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5220,11/29/2016,JKM,AMPHITHEATRE,12:06,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5221,11/29/2016,JKM,UTAH,12:09,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5222,11/29/2016,JKM,ICELAVA,12:12,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5223,11/29/2016,JKM,DISC,12:14,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,scanned,TRUE
5224,11/29/2016,JKM,ENDCOVE,12:15,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,scanned. No beach.,TRUE
5225,12/28/2016,JLH,MINOPEN,8:56,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5226,12/28/2016,JLH,MINBORDER,9:05,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5227,12/28/2016,JLH,TUVU,9:10,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5228,12/28/2016,JLH,ALLIGATOR,9:13,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5229,12/28/2016,JLH,CHEST,9:15,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5230,12/28/2016,JLH,ANCHOR,9:17,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5231,12/28/2016,JLH,SHCREEK,9:24,1,1,0,0,11,0,8,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5232,12/28/2016,JLH,NEEDLE,9:33,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5233,12/28/2016,JLH,BOINGI,9:37,1,1,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
5234,12/28/2016,JLH,SCAFFOLDING,9:40,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5235,12/28/2016,JLH,PIXIE,9:43,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5236,12/28/2016,JLH,SEADRAGON,9:49,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5237,12/28/2016,JLH,PILLOW,9:52,0,0,0,0,2,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5238,12/28/2016,JLH,CLUB,9:55,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,whale,TRUE
5239,12/28/2016,JLH,HOOF,9:59,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5240,12/28/2016,JLH,TIRE,10:04,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,whale skull,TRUE
5241,12/28/2016,JLH,THIRSTY,10:09,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5242,12/28/2016,JLH,BOB,10:12,1,1,0,0,3,0,3,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5243,12/28/2016,JLH,ROLLINGROCK,10:21,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5244,12/28/2016,JLH,SHSSTART,10:25,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5245,12/28/2016,JLH,RAINBOWSPIN,10:28,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5246,12/28/2016,JLH,BUOYFARM,10:38,0,0,0,0,4,0,2,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5247,12/28/2016,JLH,RUPAUL,10:45,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5248,12/28/2016,JLH,MINIDUMP,10:48,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5249,12/28/2016,JLH,OJ,10:53,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5250,12/28/2016,JLH,BOTTLEBUOY,10:59,1,1,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5251,12/28/2016,JLH,MOLE,11:05,0,0,0,0,2,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5252,12/28/2016,JLH,BOTTLELOG,11:09,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5253,12/28/2016,JLH,TRILOG,11:15,1,1,0,0,4,0,5,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5254,12/28/2016,JLH,SHSEND,11:24,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5255,12/28/2016,JLH,ARROWHEAD,11:29,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5256,12/28/2016,JLH,L13BUOY,11:31,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5257,12/28/2016,JLH,NICEPERCH,11:34,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5258,12/28/2016,JLH,TOMBSTONE,11:36,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5259,12/28/2016,JLH,TREX,11:39,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5260,1/25/2017,LAH,NSURFOPEN,11:53,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,FALSE,FALSE,FALSE,,TRUE
5261,1/25/2017,LAH,SSURFCLOSED,11:50,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5262,1/25/2017,LAH,SIGN,11:46,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5263,1/25/2017,LAH,PAINT,11:43,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
5264,1/25/2017,LAH,FORT,11:41,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5265,1/25/2017,LAH,PTRASH,11:38,0,0,0,0,0,0,,,,0,0,0,FALSE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5266,1/25/2017,LAH,STOOL,11:39,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5267,1/25/2017,LAH,DROOP,11:25,1,1,0,0,4,0,2,,,0,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5268,1/25/2017,LAH,DRIFTWOOD,11:15,0,0,0,0,4,0,0,,,0,0,0,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5269,1/25/2017,LAH,BORDER TRAIL,11:10,0,0,0,0,10,0,10,,,,,,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5270,1/25/2017,LAH,METEOR,10:57,1,1,0,0,8,0,8,,,0,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5271,1/25/2017,LAH,STUMP,10:55,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5272,1/25/2017,LAH,PEBBLE,10:53,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5273,1/25/2017,LAH,SQUID,10:50,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5274,1/25/2017,LAH,ELEPHANTSEAL,10:40,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5275,1/25/2017,LAH,WITCH,10:36,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5276,1/25/2017,LAH,CAMP,10:34,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5277,1/25/2017,LAH,OBVIOUSLOG,10:32,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5278,1/25/2017,LAH,4303BUOY,10:28,0,0,0,0,2,0,2,,,0,0,0,FALSE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5279,1/25/2017,LAH,ROCKBLUE,10:25,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5280,1/25/2017,LAH,FINGER,10:22,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5281,1/25/2017,LAH,GRANDCANYON,10:17,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5282,1/25/2017,LAH,AMPHITHEATRE,10:14,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5283,1/25/2017,LAH,UTAH,10:44,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5284,1/25/2017,LAH,ICELAVA,10:04,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5285,1/25/2017,LAH,DISC,9:55,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5286,1/25/2017,LAH,ENDCOVE,10:02,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5288,1/25/2017,JKM,WALL OPEN,12:27,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5289,1/25/2017,JKM,WALLBORDER,12:37,2,2,,0,4,,6,,,,,,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,Mass of wrack/wood. Not really countable.,TRUE
5290,1/25/2017,JKM,WILLOW,12:35,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5291,1/25/2017,JKM,CANON,12:30,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,foredunes scoured,TRUE
5292,1/25/2017,JKM,BEACH FUZZ,12:23,,0,,0,2,,,,,,,,FALSE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
5293,1/25/2017,JKM,KNOT,12:12,1,1,,0,1,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5294,1/25/2017,JKM,LEG,12:10,,0,,0,1,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5295,1/25/2017,JKM,TP,12:05,,0,,0,2,,2,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5296,1/25/2017,JKM,LOUNGE,12:00,,0,,0,3,,3,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5297,1/25/2017,JKM,SPLITLOG,11:53,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5298,1/25/2017,JKM,CIGAR,11:47,,0,,0,1,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5299,1/25/2017,JKM,BOWL,11:37,4,4,,0,17,,21,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5300,1/25/2017,JKM,TIKI,11:20,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,SYRM full. Not broken yet. Photos.,TRUE
5301,1/25/2017,JKM,TIP,10:59,2,2,,0,4,,6,,,,,,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5302,1/25/2017,JKM,PILE,10:55,,0,,0,2,,,,,,,,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
5303,1/25/2017,JKM,FORK,10:45,1,1,,0,5,,6,,,,,,FALSE,FALSE,FALSE,3*,FALSE,FALSE,FALSE,Wr 3? 5? Not reliable. Mass of wrack/wood. Photos.,TRUE
5304,1/25/2017,JKM,TOTEM,10:40,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5305,1/25/2017,JKM,BOJUM,10:34,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5306,1/25/2017,JKM,BUOY,10:25,2,2,,0,1,,3,,,,,,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5308,1/25/2017,ELR,GEEK,11:32,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5309,1/25/2017,ELR,DEADBUG,11:26,1,1,0,0,8,0,7,,,0,0,0,FALSE,FALSE,FALSE,.5,FALSE,FALSE,FALSE,7 on Main SS,TRUE
5310,1/25/2017,ELR,TEETER,11:15,0,0,0,0,2,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5311,1/25/2017,ELR,SHORTRIBS,11:08,1,1,0,0,4,0,5,,,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5312,1/25/2017,ELR,ELEPHGRAVE,11:05,0,0,0,0,1,0,0,,,0,0,0,FALSE,FALSE,FALSE,.5,FALSE,FALSE,FALSE,,TRUE
5313,1/25/2017,ELR,STIX,11:01,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
5314,1/25/2017,ELR,JUGHEAD,10:58,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,.5,FALSE,FALSE,FALSE,,TRUE
5315,1/25/2017,ELR,TRASH,10:55,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,.5,FALSE,FALSE,FALSE,4 fishermen,TRUE
5316,1/25/2017,ELR,PICKUPSTIX,10:50,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,.5,FALSE,FALSE,FALSE,,TRUE
5317,1/25/2017,ELR,WISHBONE,10:43,0,0,0,0,2,0,0,,,0,0,0,FALSE,FALSE,FALSE,.5,FALSE,FALSE,FALSE,,TRUE
5318,1/25/2017,ELR,GROSS,10:34,0,0,0,0,2,0,0,,,0,0,0,FALSE,FALSE,FALSE,.5,FALSE,FALSE,FALSE,,TRUE
5319,1/25/2017,ELR,TURTLE,10:28,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5320,1/25/2017,ELR,BOAT,10:22,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5321,1/25/2017,ELR,NARROWS,10:10,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5322,1/25/2017,ELR,COBBLE,10:05,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5323,1/25/2017,ELR,POCKET1,10:00,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,.5,FALSE,FALSE,FALSE,,TRUE
5324,1/25/2017,ELR,POCKET2,9:40,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,.5,TRUE,FALSE,FALSE,,TRUE
5325,1/25/2017,ELR,PURISIMACOL,9:30,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,scanned,TRUE
5326,1/25/2017,JLH,MINOPEN,13:04,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,check ELR notes for avian data,FALSE
5327,1/25/2017,JLH,MINBORDER,13:00,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,3,FALSE,TRUE,FALSE,check ELR notes for avian data,FALSE
5328,1/25/2017,JLH,TUVU,12:58,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,check ELR notes for avian data,FALSE
5329,1/25/2017,JLH,ALLIGATOR,12:55,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,check ELR notes for avian data,FALSE
5330,1/25/2017,JLH,CHEST,12:51,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5331,1/25/2017,JLH,ANCHOR,12:47,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,,TRUE
5332,1/25/2017,JLH,SHCREEK,12:43,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,creek open,TRUE
5333,1/25/2017,JLH,NEEDLE,12:40,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,ATV trx in/out at marker,TRUE
5334,1/25/2017,JLH,BOINGI,12:36,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,"ATV into/out dunes, very fresh",TRUE
5335,1/25/2017,JLH,SCAFFOLDING,12:31,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,,TRUE
5336,1/25/2017,JLH,PIXIE,12:26,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5337,1/25/2017,JLH,SEADRAGON,12:23,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,,TRUE
5338,1/25/2017,JLH,PILLOW,12:19,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,,TRUE
5339,1/25/2017,JLH,CLUB,12:14,,0,,0,1,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5340,1/25/2017,JLH,HOOF,12:09,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5341,1/25/2017,JLH,TIRE,12:05,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5342,1/25/2017,JLH,THIRSTY,12:00,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,,TRUE
5343,1/25/2017,JLH,BOB,11:56,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5344,1/25/2017,JLH,ROLLINGROCK,11:52,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,,TRUE
5345,1/25/2017,JLH,SHSSTART,11:48,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,,TRUE
5346,1/25/2017,JLH,RAINBOWSPIN,11:43,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,2,FALSE,TRUE,FALSE,,TRUE
5347,1/25/2017,JLH,BUOYFARM,11:38,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,,TRUE
5348,1/25/2017,JLH,RUPAUL,11:28,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,,TRUE
5349,1/25/2017,JLH,MINIDUMP,11:23,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5350,1/25/2017,JLH,OJ,11:18,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5351,1/25/2017,JLH,BOTTLEBUOY,11:14,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5352,1/25/2017,JLH,MOLE,11:09,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,,TRUE
5353,1/25/2017,JLH,BOTTLELOG,11:05,,0,,0,4,,4,,,,,,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,,TRUE
5354,1/25/2017,JLH,TRILOG,11:00,2,2,,0,2,,4,,,,,,FALSE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5355,1/25/2017,JLH,SHSEND,10:53,1,1,,0,2,,3,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5356,1/25/2017,JLH,ARROWHEAD,10:36,,0,,0,21,,21,,,,,,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,San Antonio Creek flowing strong,TRUE
5357,1/25/2017,JLH,L13BUOY,10:33,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,,TRUE
5358,1/25/2017,JLH,NICEPERCH,10:31,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0-1,FALSE,TRUE,FALSE,,TRUE
5359,1/25/2017,JLH,TOMBSTONE,10:27,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,,TRUE
5360,1/25/2017,JLH,TREX,10:24,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,,TRUE
5361,1/25/2017,ELR,JALAMA BEACH,14:30,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,"beach scoured out, mainly rocks, no dry sand",TRUE
5362,1/25/2017,JKM,Point Sal Beach,,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,surveyed by S. Kaisersatt,TRUE
5363,1/25/2017,JKM,Brown's Beach,,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,surveyed by S. Kaisersatt,TRUE
5364,2/23/2017,ELR,JALAMA BEACH,9:00,0,0,0,0,83,0,83,,,0,0,0,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,"Narrow beach, very rocky.  Plovers roosting in rocks.",TRUE
5365,2/24/2017,JLH,WALL OPEN,8:46,1,1,0,0,4,0,5,,,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
5366,2/24/2017,JLH,WALLBORDER,8:54,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
5367,2/24/2017,JLH,WILLOW,8:57,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,TRUE,FALSE,,TRUE
5368,2/24/2017,JLH,CANON,9:04,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
5369,2/24/2017,JLH,BEACH FUZZ,9:07,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
5370,2/24/2017,JLH,KNOT,9:12,0,0,0,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0-1,FALSE,FALSE,FALSE,,TRUE
